dup,"dup -> object",,Object,method
display,"display(out = $stdout) -> nil",,Object,method
to_enum,"to_enum(method = :each, *args) -> Enumerator",,Object,method
enum_for,"enum_for(method = :each, *args) -> Enumerator",,Object,method
eql,"eql?(other) -> bool",,Object,method
equal,"equal?(other) -> bool",,Object,method
extend,"extend(*modules) -> self",,Object,method
freeze,"freeze -> self",,Object,method
frozen,"frozen? -> bool",,Object,method
hash,"hash -> Fixnum",,Object,method
inspect,"inspect -> String",,Object,method
instance_of,"instance_of?(klass) -> bool",,Object,method
instance_variable_defined,"instance_variable_defined?(var) -> bool",,Object,method
instance_variable_get,"instance_variable_get(var) -> object|nil",,Object,method
instance_variable_set,"instance_variable_set(var, value) -> object",,Object,method
instance_variables,"instance_variables -> [Symbol]",,Object,method
is_a,"is_a?(mod) -> bool",,Object,method
kind_of,"kind_of?(mod) -> bool",,Object,method
marshal_dump,"marshal_dump -> object",,Object,method
marshal_load,"marshal_load(obj) -> object",,Object,method
method,"method(name) -> Method",,Object,method
methods,"methods(include_inherited = true) -> [Symbol]",,Object,method
nil,"nil? -> bool",,Object,method
object_id,"object_id -> Integer",,Object,method
private_methods,"private_methods(include_inherited = true) -> [Symbol]",,Object,method
protected_methods,"protected_methods(include_inherited = true) -> [Symbol]",,Object,method
public_methods,"public_methods(include_inherited = true) -> [Symbol]",,Object,method
public_send,"public_send(name, *args) -> object",,Object,method
respond_to,"respond_to?(name, include_private = false) -> bool",,Object,method
respond_to_missing,"respond_to_missing?(symbol, include_private) -> bool",,Object,method
singleton_class,"singleton_class -> Class",,Object,method
singleton_methods,"singleton_methods(inherited_too = true) -> [Symbol]",,Object,method
taint,"taint -> self",,Object,method
tainted,"tainted? -> bool",,Object,method
tap,"tap {|x| ... } -> self",,Object,method
to_a,"to_a -> Array",,Object,method
to_ary,"to_ary -> Array",,Object,method
to_hash,"to_hash -> Hash",,Object,method
to_int,"to_int -> Integer",,Object,method
to_io,"to_io -> IO",,Object,method
to_proc,"to_proc -> Proc",,Object,method
to_regexp,"to_regexp -> Regexp",,Object,method
to_s,"to_s -> String",,Object,method
to_str,"to_str -> String",,Object,method
trust,"trust -> self",,Object,method
untaint,"untaint -> self",,Object,method
untrust,"untrust -> self",,Object,method
untrusted,"untrusted? -> bool",,Object,method
initialize,"initialize(*args, &block) -> object",,Object,method
initialize_copy,"initialize_copy(obj) -> object",,Object,method
remove_instance_variable,"remove_instance_variable(name) -> object",,Object,method
,＝＝＝＝＝＝＝＝＝＝ARGF＝＝＝＝＝＝＝＝＝＝
binmode,"binmode -> self",,ARGF,method
bytes,"bytes { |char| ... } -> self",,ARGF,method
bytes,"bytes -> Enumerator",,ARGF,method
chars,"chars { |c| ... } -> self",,ARGF,method
chars,"chars -> Enumerator",,ARGF,method
close,"close -> self",,ARGF,method
closed,"closed? -> bool",,ARGF,method
each,"each(rs = $/) {|line| ... } -> self",,ARGF,method
each_line,"each_line(rs = $/) {|line| ... } -> self",,ARGF,method
each,"each(rs = $/) -> Enumerator",,ARGF,method
each_line,"each_line(rs = $/) -> Enumerator",,ARGF,method
each_byte,"each_byte {|char| ...} -> self",,ARGF,method
each_byte,"each_byte -> Enumerator",,ARGF,method
each_char,"each_char {|c| ... } -> self",,ARGF,method
each_char,"each_char -> Enumerator",,ARGF,method
eof,"eof -> bool",,ARGF,method
eof,"eof? -> bool",,ARGF,method
file,"file -> IO",,ARGF,method
filename,"filename -> String",,ARGF,method
path,"path -> String",,ARGF,method
fileno,"fileno -> Integer",,ARGF,method
to_i,"to_i -> Integer",,ARGF,method
getbyte,"getbyte -> Integer | nil",,ARGF,method
getc,"getc -> Integer | nil",,ARGF,method
gets,"gets -> String | nil",,ARGF,method
lineno,"lineno -> Integer",,ARGF,method
lineno,"lineno=(number)",,ARGF,method
lines,"lines(rs = $/) { |line| ... } -> self",,ARGF,method
lines,"lines(limit) { |line| ... } -> self",,ARGF,method
lines,"lines(rs, limit) { |line| ... } -> self",,ARGF,method
lines,"lines(rs = $/) -> Enumerator",,ARGF,method
lines,"lines(limit) -> Enumerator",,ARGF,method
lines,"lines(rs, limit) -> Enumerator",,ARGF,method
pos,"pos -> Integer",,ARGF,method
tell,"tell -> Integer",,ARGF,method
pos,"pos=(n)",,ARGF,method
read,"read(length = nil, str = nil) -> String",,ARGF,method
readbyte,"readbyte -> Integer",,ARGF,method
readchar,"readchar -> Integer",,ARGF,method
readline,"readline -> String",,ARGF,method
readlines,"readlines(rs = $/) -> [String]",,ARGF,method
to_a,"to_a(rs = $/) -> [String]",,ARGF,method
readpartial,"readpartial(length, str = nil) -> String",,ARGF,method
rewind,"rewind -> 0",,ARGF,method
seek,"seek(offset, whence = IO::SEEK_SET) -> 0",,ARGF,method
skip,"skip -> self",,ARGF,method
to_io,"to_io -> IO",,ARGF,method
to_s,"to_s -> String",,ARGF,method
,＝＝＝＝＝＝＝＝＝＝Array＝＝＝＝＝＝＝＝＝＝
new,"new(size = 0, val = nil) -> Array",,Array,method
new,"new(ary) -> Array",,Array,method
new,"new(size) {|index| ... } -> Array",,Array,method
try_convert,"try_convert(obj) -> Array | nil",,Array,method
at,"at(nth) -> object | nil",,Array,method
assoc,"assoc(key) -> Array | nil",,Array,method
clear,"clear -> self",,Array,method
clone,"clone -> Array",,Array,method
dup,"dup -> Array",,Array,method
collect,"collect! {|item| ..} -> self",,Array,method
map,"map! {|item| ..} -> self",,Array,method
collect,"collect! -> Enumerator",,Array,method
map,"map! -> Enumerator",,Array,method
combination,"combination(n) {|c| block } -> Array",,Array,method
combination,"combination(n) -> Enumerator",,Array,method
compact,"compact -> Array",,Array,method
compact,"compact! -> self | nil",,Array,method
concat,"concat(other) -> self",,Array,method
cycle,"cycle(n=nil) {|obj| block } -> nil",,Array,method
cycle,"cycle(n=nil) -> Enumerator",,Array,method
delete,"delete(val) -> object | nil",,Array,method
delete,"delete(val) { ... } -> object",,Array,method
delete_at,"delete_at(pos) -> object | nil",,Array,method
delete_if,"delete_if {|x| ... } -> self",,Array,method
reject,"reject! {|x| ... } -> self | nil",,Array,method
delete_if,"delete_if -> Enumerator",,Array,method
reject,"reject! -> Enumerator",,Array,method
each,"each {|item| .... } -> self",,Array,method
each,"each -> Enumerator",,Array,method
each_index,"each_index {|index| .... } -> self",,Array,method
each_index,"each_index -> Enumerator",,Array,method
empty,"empty? -> bool",,Array,method
eql,"eql?(other) -> bool",,Array,method
fetch,"fetch(nth) -> object",,Array,method
fetch,"fetch(nth, ifnone) -> object",,Array,method
fetch,"fetch(nth) {|nth| ... } -> object",,Array,method
fill,"fill(val) -> self",,Array,method
fill,"fill {|index| ... } -> self",,Array,method
fill,"fill(val, start, length = nil) -> self",,Array,method
fill,"fill(val, range) -> self",,Array,method
fill,"fill(start, length = nil) {|index| ... } -> self",,Array,method
fill,"fill(range) {|index| ... } -> self",,Array,method
first,"first -> object | nil",,Array,method
first,"first(n) -> Array",,Array,method
flatten,"flatten(lv = nil) -> Array",,Array,method
flatten,"flatten!(lv = nil) -> self | nil",,Array,method
hash,"hash -> Integer",,Array,method
include,"include?(val) -> bool",,Array,method
index,"index(val) -> Integer | nil",,Array,method
index,"index {|item| ...} -> Integer | nil",,Array,method
index,"index -> Enumerator",,Array,method
insert,"insert(nth, *val) -> self",,Array,method
to_s,"to_s -> String",,Array,method
inspect,"inspect -> String",,Array,method
join,"join(sep = $,) -> String",,Array,method
keep_if,"keep_if {|item| ... } -> self",,Array,method
keep_if,"keep_if -> Enumerator",,Array,method
last,"last -> object | nil",,Array,method
last,"last(n) -> Array",,Array,method
length,"length -> Integer",,Array,method
size,"size -> Integer",,Array,method
pack,"pack(template) -> String",,Array,method
permutation,"permutation(n = self.length) { |p| block } -> Array",,Array,method
permutation,"permutation(n = self.length) -> Enumerator",,Array,method
pop,"pop -> object | nil",,Array,method
pop,"pop(n) -> Array",,Array,method
product,"product(*lists) -> Array",,Array,method
product,"product(*lists) { |e| ... } -> self",,Array,method
push,"push(*obj) -> self",,Array,method
rassoc,"rassoc(obj) -> Array | nil",,Array,method
repeated_combination,"repeated_combination(n) { |c| ... } -> Array",,Array,method
repeated_combination,"repeated_combination(n) -> Enumerator",,Array,method
repeated_permutation,"repeated_permutation(n) { |p| ... } -> Array",,Array,method
repeated_permutation,"repeated_permutation(n) -> Enumerator",,Array,method
replace,"replace(another) -> self",,Array,method
reverse,"reverse -> Array",,Array,method
reverse,"reverse! -> self",,Array,method
reverse_each,"reverse_each {|item| ... } -> self",,Array,method
reverse_each,"reverse_each -> Enumerator",,Array,method
rindex,"rindex(val) -> Integer | nil",,Array,method
rindex,"rindex {|item| ... } -> Integer | nil",,Array,method
rindex,"rindex -> Enumerator",,Array,method
rotate,"rotate(cnt = 1) -> Array",,Array,method
rotate,"rotate!(cnt = 1) -> self",,Array,method
sample,"sample -> object | nil",,Array,method
sample,"sample(n) -> Array",,Array,method
sample,"sample(random: rng) -> object | nil",,Array,method
sample,"sample(n, random: rng) -> Array",,Array,method
select,"select! {|item| block } -> self | nil",,Array,method
select,"select! -> Enumerator",,Array,method
shift,"shift -> object | nil",,Array,method
shift,"shift(n) -> Array",,Array,method
shuffle,"shuffle -> Array",,Array,method
shuffle,"shuffle(random: rng) -> Array",,Array,method
shuffle,"shuffle! -> self",,Array,method
shuffle,"shuffle!(random: rng) -> self",,Array,method
slice,"slice(nth) -> object | nil",,Array,method
slice,"slice(pos, len) -> Array | nil",,Array,method
slice,"slice(range) -> Array | nil",,Array,method
slice,"slice!(nth) -> object | nil",,Array,method
slice,"slice!(start, len) -> Array | nil",,Array,method
slice,"slice!(range) -> Array | nil",,Array,method
sort,"sort -> Array",,Array,method
sort,"sort! -> self",,Array,method
sort,"sort {|a, b| ... } -> Array",,Array,method
sort,"sort! {|a, b| ... } -> self",,Array,method
sort_by,"sort_by! -> Enumerator",,Array,method
sort_by,"sort_by! {|item| ... } -> self",,Array,method
to_a,"to_a -> Array",,Array,method
to_ary,"to_ary -> self",,Array,method
transpose,"transpose -> Array",,Array,method
uniq,"uniq -> Array",,Array,method
uniq,"uniq! -> self | nil",,Array,method
uniq,"uniq {|item| ... } -> Array",,Array,method
uniq,"uniq! {|item| ... } -> self | nil",,Array,method
unshift,"unshift(*obj) -> self",,Array,method
values_at,"values_at(*selectors) -> Array",,Array,method
zip,"zip(*lists) -> [[object]]",,Array,method
zip,"zip(*lists) {|v1, v2, ...| ...} -> nil",,Array,method
,＝＝＝＝＝＝＝＝＝＝Binding＝＝＝＝＝＝＝＝＝＝
eval,"eval(expr, fname = __FILE__, lineno = 1) -> object",,Binding,method
,＝＝＝＝＝＝＝＝＝＝Dir＝＝＝＝＝＝＝＝＝＝
glob,"glob(pattern, flags = 0) -> [String]",,Dir,method
glob,"glob(pattern, flags = 0) {|file| ...} -> nil",,Dir,method
chdir,"chdir -> 0",,Dir,method
chdir,"chdir(path) -> 0",,Dir,method
chdir,"chdir {|path| ... } -> object",,Dir,method
chdir,"chdir(path) {|path| ... } -> object",,Dir,method
chroot,"chroot(path) -> 0",,Dir,method
delete,"delete(path) -> 0",,Dir,method
rmdir,"rmdir(path) -> 0",,Dir,method
unlink,"unlink(path) -> 0",,Dir,method
entries,"entries(path) -> [String]",,Dir,method
exist,"exist?(file_name) -> bool",,Dir,method
exists,"exists?(file_name) -> bool",,Dir,method
foreach,"foreach(path) {|file| ...} -> nil",,Dir,method
foreach,"foreach -> Enumerator",,Dir,method
getwd,"getwd -> String",,Dir,method
pwd,"pwd -> String",,Dir,method
home,"home -> String | nil",,Dir,method
home,"home(user) -> String | nil",,Dir,method
mkdir,"mkdir(path, mode = 0777) -> 0",,Dir,method
new,"new(path) -> Dir",,Dir,method
open,"open(path) -> Dir",,Dir,method
open,"open(path) {|dir| ...} -> object",,Dir,method
close,"close -> nil",,Dir,method
each,"each {|item| ... } -> self",,Dir,method
each,"each -> Enumerator",,Dir,method
path,"path -> String",,Dir,method
pos,"pos -> Integer",,Dir,method
tell,"tell -> Integer",,Dir,method
pos,"pos=(pos)",,Dir,method
seek,"seek(pos) -> self",,Dir,method
read,"read -> String | nil",,Dir,method
rewind,"rewind -> self",,Dir,method
,＝＝＝＝＝＝＝＝＝＝Encoding＝＝＝＝＝＝＝＝＝＝
aliases,"aliases -> Hash",,Encoding,method
compatible,"compatible?(obj1, obj2) -> Encoding | nil",,Encoding,method
default_external,"default_external -> Encoding",,Encoding,method
default_external,"default_external=(encoding)",,Encoding,method
default_internal,"default_internal -> Encoding | nil",,Encoding,method
default_internal,"default_internal=(encoding)",,Encoding,method
find,"find(name) -> Encoding",,Encoding,method
list,"list -> [Encoding]",,Encoding,method
locale_charmap,"locale_charmap -> String | nil",,Encoding,method
name_list,"name_list -> [String]",,Encoding,method
ascii_compatible,"ascii_compatible? -> bool",,Encoding,method
dummy,"dummy? -> bool",,Encoding,method
inspect,"inspect -> String",,Encoding,method
name,"name -> String",,Encoding,method
to_s,"to_s -> String",,Encoding,method
names,"names -> String",,Encoding,method
replicate,"replicate(name) -> Encoding",,Encoding,method
US_ASCII,"US_ASCII -> Encoding",,Encoding,method
ASCII,"ASCII -> Encoding",,Encoding,method
ANSI_X3_4_1968,"ANSI_X3_4_1968 -> Encoding",,Encoding,method
ASCII_8BIT,"ASCII_8BIT -> Encoding",,Encoding,method
BINARY,"BINARY -> Encoding",,Encoding,method
Big5,"Big5 -> Encoding",,Encoding,method
BIG5,"BIG5 -> Encoding",,Encoding,method
Big5_HKSCS,"Big5_HKSCS -> Encoding",,Encoding,method
BIG5_HKSCS,"BIG5_HKSCS -> Encoding",,Encoding,method
BIG5_HKSCS_2008,"BIG5_HKSCS_2008 -> Encoding",,Encoding,method
Big5_HKSCS_2008,"Big5_HKSCS_2008 -> Encoding",,Encoding,method
BIG5_UAO,"BIG5_UAO -> Encoding",,Encoding,method
Big5_UAO,"Big5_UAO -> Encoding",,Encoding,method
Windows_1250,"Windows_1250 -> Encoding",,Encoding,method
CP1250,"CP1250 -> Encoding",,Encoding,method
WINDOWS_1250,"WINDOWS_1250 -> Encoding",,Encoding,method
Windows_1251,"Windows_1251 -> Encoding",,Encoding,method
CP1251,"CP1251 -> Encoding",,Encoding,method
WINDOWS_1251,"WINDOWS_1251 -> Encoding",,Encoding,method
Windows_1252,"Windows_1252 -> Encoding",,Encoding,method
CP1252,"CP1252 -> Encoding",,Encoding,method
WINDOWS_1252,"WINDOWS_1252 -> Encoding",,Encoding,method
Windows_1253,"Windows_1253 -> Encoding",,Encoding,method
CP1253,"CP1253 -> Encoding",,Encoding,method
WINDOWS_1253,"WINDOWS_1253 -> Encoding",,Encoding,method
Windows_1254,"Windows_1254 -> Encoding",,Encoding,method
CP1254,"CP1254 -> Encoding",,Encoding,method
WINDOWS_1254,"WINDOWS_1254 -> Encoding",,Encoding,method
Windows_1255,"Windows_1255 -> Encoding",,Encoding,method
CP1255,"CP1255 -> Encoding",,Encoding,method
WINDOWS_1255,"WINDOWS_1255 -> Encoding",,Encoding,method
Windows_1256,"Windows_1256 -> Encoding",,Encoding,method
CP1256,"CP1256 -> Encoding",,Encoding,method
WINDOWS_1256,"WINDOWS_1256 -> Encoding",,Encoding,method
Windows_1257,"Windows_1257 -> Encoding",,Encoding,method
CP1257,"CP1257 -> Encoding",,Encoding,method
WINDOWS_1257,"WINDOWS_1257 -> Encoding",,Encoding,method
Windows_1258,"Windows_1258 -> Encoding",,Encoding,method
CP1258,"CP1258 -> Encoding",,Encoding,method
WINDOWS_1258,"WINDOWS_1258 -> Encoding",,Encoding,method
IBM437,"IBM437 -> Encoding",,Encoding,method
CP437,"CP437 -> Encoding",,Encoding,method
CP50220,"CP50220 -> Encoding",,Encoding,method
CP50221,"CP50221 -> Encoding",,Encoding,method
CP51932,"CP51932 -> Encoding",,Encoding,method
UTF_7,"UTF_7 -> Encoding",,Encoding,method
CP65000,"CP65000 -> Encoding",,Encoding,method
UTF_8,"UTF_8 -> Encoding",,Encoding,method
CP65001,"CP65001 -> Encoding",,Encoding,method
IBM737,"IBM737 -> Encoding",,Encoding,method
CP737,"CP737 -> Encoding",,Encoding,method
IBM775,"IBM775 -> Encoding",,Encoding,method
CP775,"CP775 -> Encoding",,Encoding,method
CP850,"CP850 -> Encoding",,Encoding,method
IBM850,"IBM850 -> Encoding",,Encoding,method
IBM852,"IBM852 -> Encoding",,Encoding,method
CP852,"CP852 -> Encoding",,Encoding,method
IBM855,"IBM855 -> Encoding",,Encoding,method
CP855,"CP855 -> Encoding",,Encoding,method
IBM857,"IBM857 -> Encoding",,Encoding,method
CP857,"CP857 -> Encoding",,Encoding,method
IBM860,"IBM860 -> Encoding",,Encoding,method
CP860,"CP860 -> Encoding",,Encoding,method
IBM861,"IBM861 -> Encoding",,Encoding,method
CP861,"CP861 -> Encoding",,Encoding,method
IBM862,"IBM862 -> Encoding",,Encoding,method
CP862,"CP862 -> Encoding",,Encoding,method
IBM863,"IBM863 -> Encoding",,Encoding,method
CP863,"CP863 -> Encoding",,Encoding,method
IBM864,"IBM864 -> Encoding",,Encoding,method
CP864,"CP864 -> Encoding",,Encoding,method
IBM865,"IBM865 -> Encoding",,Encoding,method
CP865,"CP865 -> Encoding",,Encoding,method
IBM866,"IBM866 -> Encoding",,Encoding,method
CP866,"CP866 -> Encoding",,Encoding,method
IBM869,"IBM869 -> Encoding",,Encoding,method
CP869,"CP869 -> Encoding",,Encoding,method
Windows_874,"Windows_874 -> Encoding",,Encoding,method
CP874,"CP874 -> Encoding",,Encoding,method
WINDOWS_874,"WINDOWS_874 -> Encoding",,Encoding,method
KOI8_R,"KOI8_R -> Encoding",,Encoding,method
CP878,"CP878 -> Encoding",,Encoding,method
Windows_31J,"Windows_31J -> Encoding",,Encoding,method
CP932,"CP932 -> Encoding",,Encoding,method
CSWINDOWS31J,"CSWINDOWS31J -> Encoding",,Encoding,method
CsWindows31J,"CsWindows31J -> Encoding",,Encoding,method
WINDOWS_31J,"WINDOWS_31J -> Encoding",,Encoding,method
PCK,"PCK -> Encoding",,Encoding,method
SJIS,"SJIS -> Encoding",,Encoding,method
GBK,"GBK -> Encoding",,Encoding,method
CP936,"CP936 -> Encoding",,Encoding,method
CP949,"CP949 -> Encoding",,Encoding,method
CP950,"CP950 -> Encoding",,Encoding,method
CP951,"CP951 -> Encoding",,Encoding,method
EMACS_MULE,"EMACS_MULE -> Encoding",,Encoding,method
Emacs_Mule,"Emacs_Mule -> Encoding",,Encoding,method
EUC_CN,"EUC_CN -> Encoding",,Encoding,method
EUCCN,"EUCCN -> Encoding",,Encoding,method
EucCN,"EucCN -> Encoding",,Encoding,method
EUC_JP,"EUC_JP -> Encoding",,Encoding,method
EucJP,"EucJP -> Encoding",,Encoding,method
EUCJP,"EUCJP -> Encoding",,Encoding,method
EUCJP_MS,"EUCJP_MS -> Encoding",,Encoding,method
EucJP_ms,"EucJP_ms -> Encoding",,Encoding,method
EUC_JP_MS,"EUC_JP_MS -> Encoding",,Encoding,method
EUC_KR,"EUC_KR -> Encoding",,Encoding,method
EUCKR,"EUCKR -> Encoding",,Encoding,method
EucKR,"EucKR -> Encoding",,Encoding,method
EUC_TW,"EUC_TW -> Encoding",,Encoding,method
EUCTW,"EUCTW -> Encoding",,Encoding,method
EucTW,"EucTW -> Encoding",,Encoding,method
GB12345,"GB12345 -> Encoding",,Encoding,method
GB18030,"GB18030 -> Encoding",,Encoding,method
GB1988,"GB1988 -> Encoding",,Encoding,method
ISO_2022_JP,"ISO_2022_JP -> Encoding",,Encoding,method
ISO2022_JP,"ISO2022_JP -> Encoding",,Encoding,method
ISO_2022_JP_2,"ISO_2022_JP_2 -> Encoding",,Encoding,method
ISO2022_JP2,"ISO2022_JP2 -> Encoding",,Encoding,method
ISO_8859_1,"ISO_8859_1 -> Encoding",,Encoding,method
ISO8859_1,"ISO8859_1 -> Encoding",,Encoding,method
ISO_8859_10,"ISO_8859_10 -> Encoding",,Encoding,method
ISO8859_10,"ISO8859_10 -> Encoding",,Encoding,method
ISO_8859_11,"ISO_8859_11 -> Encoding",,Encoding,method
ISO8859_11,"ISO8859_11 -> Encoding",,Encoding,method
ISO_8859_13,"ISO_8859_13 -> Encoding",,Encoding,method
ISO8859_13,"ISO8859_13 -> Encoding",,Encoding,method
ISO_8859_14,"ISO_8859_14 -> Encoding",,Encoding,method
ISO8859_14,"ISO8859_14 -> Encoding",,Encoding,method
ISO_8859_15,"ISO_8859_15 -> Encoding",,Encoding,method
ISO8859_15,"ISO8859_15 -> Encoding",,Encoding,method
ISO_8859_16,"ISO_8859_16 -> Encoding",,Encoding,method
ISO8859_16,"ISO8859_16 -> Encoding",,Encoding,method
ISO_8859_2,"ISO_8859_2 -> Encoding",,Encoding,method
ISO8859_2,"ISO8859_2 -> Encoding",,Encoding,method
ISO_8859_3,"ISO_8859_3 -> Encoding",,Encoding,method
ISO8859_3,"ISO8859_3 -> Encoding",,Encoding,method
ISO_8859_4,"ISO_8859_4 -> Encoding",,Encoding,method
ISO8859_4,"ISO8859_4 -> Encoding",,Encoding,method
ISO_8859_5,"ISO_8859_5 -> Encoding",,Encoding,method
ISO8859_5,"ISO8859_5 -> Encoding",,Encoding,method
ISO_8859_6,"ISO_8859_6 -> Encoding",,Encoding,method
ISO8859_6,"ISO8859_6 -> Encoding",,Encoding,method
ISO_8859_7,"ISO_8859_7 -> Encoding",,Encoding,method
ISO8859_7,"ISO8859_7 -> Encoding",,Encoding,method
ISO_8859_8,"ISO_8859_8 -> Encoding",,Encoding,method
ISO8859_8,"ISO8859_8 -> Encoding",,Encoding,method
ISO_8859_9,"ISO_8859_9 -> Encoding",,Encoding,method
ISO8859_9,"ISO8859_9 -> Encoding",,Encoding,method
ISO_2022_JP_KDDI,"ISO_2022_JP_KDDI -> Encoding",,Encoding,method
KOI8_U,"KOI8_U -> Encoding",,Encoding,method
MacCentEuro,"MacCentEuro -> Encoding",,Encoding,method
MACCENTEURO,"MACCENTEURO -> Encoding",,Encoding,method
MacCroatian,"MacCroatian -> Encoding",,Encoding,method
MACCROATIAN,"MACCROATIAN -> Encoding",,Encoding,method
MacCyrillic,"MacCyrillic -> Encoding",,Encoding,method
MACCYRILLIC,"MACCYRILLIC -> Encoding",,Encoding,method
MacGreek,"MacGreek -> Encoding",,Encoding,method
MACGREEK,"MACGREEK -> Encoding",,Encoding,method
MacIceland,"MacIceland -> Encoding",,Encoding,method
MACICELAND,"MACICELAND -> Encoding",,Encoding,method
MacJapanese,"MacJapanese -> Encoding",,Encoding,method
MACJAPAN,"MACJAPAN -> Encoding",,Encoding,method
MACJAPANESE,"MACJAPANESE -> Encoding",,Encoding,method
MacJapan,"MacJapan -> Encoding",,Encoding,method
MacRoman,"MacRoman -> Encoding",,Encoding,method
MACROMAN,"MACROMAN -> Encoding",,Encoding,method
MacRomania,"MacRomania -> Encoding",,Encoding,method
MACROMANIA,"MACROMANIA -> Encoding",,Encoding,method
MacThai,"MacThai -> Encoding",,Encoding,method
MACTHAI,"MACTHAI -> Encoding",,Encoding,method
MacTurkish,"MacTurkish -> Encoding",,Encoding,method
